,edge,ligand_A,ligand_B,ddg_expt,ddg,ddg_booterr,ddg_BARerr,dg_water_rep1,dg_water_rep1_booterr,dg_water_rep1_BARerr,dg_water_rep2,dg_water_rep2_booterr,dg_water_rep2_BARerr,dg_water_rep3,dg_water_rep3_booterr,dg_water_rep3_BARerr,dg_protein_rep1,dg_protein_rep1_booterr,dg_protein_rep1_BARerr,dg_protein_rep2,dg_protein_rep2_booterr,dg_protein_rep2_BARerr,dg_protein_rep3,dg_protein_rep3_booterr,dg_protein_rep3_BARerr,target,group
1318,edge_10_8,10,8,-6.822362464904786,-2.930000000000007,0.9185363588768096,1.1293623567044109,160.0,0.32,0.29,159.77,0.29,0.32,160.16,0.3,0.28,158.22,1.62,1.64,156.19,0.9,1.69,156.73,1.17,1.83,jak2_set1,fragments
1319,edge_1_3E62_3,1_3E62,3,3.142500915527344,11.10666666666667,3.6739221705211764,8.569934987606338,52.6,0.51,0.45,53.6,0.48,0.46,52.99,0.47,0.46,68.04,2.48,7.46,68.88,1.19,22.35,55.59,1.22,2.67,jak2_set1,fragments
1320,edge_4b_1_3E62,4a,3,3.671621841430664,1.7233333333333336,1.1022045560504317,1.1257301190300284,5.02,0.27,0.26,5.52,0.31,0.31,5.43,0.25,0.27,5.67,0.58,0.73,9.56,0.57,0.77,5.91,0.58,0.63,jak2_set1,fragments
1321,edge_6_1_3E62,6,1_3E62,0.8867801132202149,-2.963333333333331,0.9040289181169856,1.0134597409646762,37.17,0.4,0.39,37.79,0.39,0.39,37.95,0.33,0.34,35.2,1.39,1.59,33.5,1.1,1.59,35.32,1.13,1.33,jak2_set1,fragments
1322,edge_2_3E63_4a,2_3E63,4a,4.362991195678712,-2.9066666666666805,0.9149164434582808,0.928887858191839,-64.63,0.24,0.27,-64.57,0.27,0.26,-64.96,0.28,0.29,-67.98,0.58,0.76,-69.13,0.63,0.67,-65.77,0.67,0.74,jak2_set1,fragments
1323,edge_2_3E63_5,2_3E63,5,0.4904022789001463,-2.166666666666657,0.7135886550806407,0.7291682640782762,-133.85,0.23,0.24,-133.98,0.21,0.24,-134.05,0.23,0.25,-136.44,0.45,0.41,-134.6,0.36,0.52,-137.34,0.36,0.46,jak2_set1,fragments
1324,edge_2_3E63_8,2_3E63,8,-3.629826770782471,-3.4033333333333324,0.363738797260274,0.3548276769725668,25.38,0.23,0.23,24.75,0.24,0.23,25.06,0.23,0.23,22.05,0.35,0.29,21.07,0.33,0.28,21.86,0.23,0.3,jak2_set1,fragments
1325,edge_9_3,9,3,13.088660358428957,10.340000000000002,2.297965131286749,6.862606916718657,15.18,0.28,0.26,14.97,0.27,0.29,14.72,0.22,0.25,29.03,1.51,1.62,23.47,2.11,19.44,23.39,4.25,2.85,jak2_set1,fragments
1326,edge_4b_4a,4a,3,0.0,-7.173333333333334,1.4202297259437682,1.4447639151991487,-10.43,0.31,0.29,-10.29,0.25,0.27,-10.27,0.24,0.27,-15.66,0.59,0.59,-16.02,0.65,0.72,-20.83,0.67,0.75,jak2_set1,fragments
1327,edge_4a_7,4a,7,-8.35271963119507,-4.076666666666666,1.1613299990555517,1.1159443506044802,-8.73,0.31,0.34,-8.83,0.3,0.32,-8.29,0.39,0.35,-12.25,1.48,1.32,-11.26,1.46,1.39,-14.57,1.1,1.15,jak2_set1,fragments
1328,edge_9_5,9,5,2.4019486846923828,-2.740000000000009,0.7543940934241443,0.7681748877459716,-121.21,0.23,0.24,-121.57,0.2,0.23,-121.45,0.24,0.23,-122.54,0.56,0.67,-124.97,0.7,0.62,-124.94,0.45,0.42,jak2_set1,fragments
1329,edge_7_6,7,6,11.13756135940552,16.28333333333333,0.4871746888516868,0.5182802003100686,-164.99,0.29,0.28,-165.37,0.26,0.3,-165.49,0.27,0.3,-148.93,0.49,0.66,-149.4,0.74,0.82,-148.67,0.87,0.74,jak2_set1,fragments
1330,edge_12_13_3E64,12,13_3E64,-9.464641284942628,-14.946666666666665,4.05381570355248,32.38535797710562,-15.18,1.24,1.7,-13.65,1.44,1.6,-15.03,1.01,1.88,-32.65,3.16,65.09,-21.11,3.73,32.41,-34.94,3.21,61.73,jak2_set2,fragments
1331,edge_12_14,12,14,-1.485188404083252,-19.676666666666733,2.1618624431322835,28.399270608602137,399.1,1.36,2.65,394.29,1.42,2.32,396.12,1.63,1.99,377.05,1.76,81.91,377.45,3.0,12.32,375.98,3.03,4.85,jak2_set2,fragments
1332,edge_12_15,12,15,0.2330939559936523,-7.986666666666679,2.811455335700438,21.180863871766213,162.75,1.28,1.21,164.8,1.18,1.12,160.74,1.17,1.31,155.42,1.07,4.4,149.41,1.31,4.42,159.5,2.11,63.9,jak2_set2,fragments
1333,edge_13_3E64_15,13_3E64,15,9.69773524093628,2.1100000000000136,2.341887663824616,2.9205787175703763,155.58,1.63,1.98,156.13,1.26,1.61,156.56,0.66,2.92,160.61,3.45,3.22,154.93,2.81,2.76,159.06,2.61,4.95,jak2_set2,fragments
1334,edge_21_13_3E64,21,13_3E64,-5.676021575927734,-0.6666666666666664,0.7896502294081174,0.816607592094285,-1.61,0.47,0.49,-0.71,0.38,0.42,-1.22,0.49,0.49,-2.82,0.8,0.85,-0.59,0.75,0.58,-2.13,0.83,1.09,jak2_set2,fragments
1335,edge_22_13_3E64,22-flip,13_3E64,1.718284355163574,-2.713333333333331,0.7359279378869537,0.9366174682072728,-34.33,0.56,0.48,-32.44,0.43,0.44,-32.75,0.45,0.46,-35.55,0.81,1.18,-35.7,0.6,1.7,-36.41,0.86,0.74,jak2_set2,fragments
1336,edge_15_14,15,14,-1.7182823600769042,-8.179999999999978,3.4256902871431967,23.570959693070527,236.72,0.42,7.28,238.48,0.34,7.2,236.27,0.58,5.1,221.25,1.54,62.3,231.99,2.65,8.26,233.69,1.02,25.15,jak2_set2,fragments
1337,edge_20_14,20,14,1.162576904296875,11.233333333333348,4.9022437500444935,5.00107160992101,403.19,0.41,0.44,402.21,0.38,0.43,402.96,0.44,0.47,424.23,1.03,3.15,403.78,0.94,1.52,414.05,1.6,1.72,jak2_set2,fragments
1338,edge_22_14,22-flip,14,9.697737236022949,4.116666666666674,3.4068847888820266,6.151760993048747,380.95,0.44,0.46,380.85,0.46,0.47,381.45,0.55,0.49,379.99,0.74,2.01,382.84,2.07,15.01,392.77,2.64,2.72,jak2_set2,fragments
1339,edge_21_18,21,18,0.0635634613037106,2.3700000000000045,1.2247984642181742,1.4119099715821737,364.13,0.47,0.4,364.98,0.45,0.45,364.7,0.39,0.44,364.65,0.95,2.15,367.96,1.15,1.24,368.31,1.59,1.5,jak2_set2,fragments
1340,edge_22_18,22-flip,18,7.45786939239502,1.9233333333332892,2.088770915342381,3.038593504496093,332.35,0.46,0.39,331.3,0.44,0.44,332.37,0.53,0.47,334.87,1.79,4.11,337.11,2.5,1.99,329.81,0.97,5.69,jak2_set2,fragments
1341,edge_21_20,21,20,1.1408544006347656,-6.136666666666667,0.9383554917985572,0.950024312204053,16.57,0.46,0.48,16.14,0.39,0.45,16.24,0.39,0.43,9.66,0.73,0.74,12.05,0.6,0.72,8.83,0.8,0.79,jak2_set2,fragments
1342,edge_22_21,22-flip,21,7.394305931091309,-3.073333333333341,0.8127258704342953,0.8112428593811143,-31.83,0.45,0.45,-32.29,0.53,0.45,-31.42,0.4,0.45,-34.85,1.14,1.08,-35.64,1.39,1.4,-34.27,0.88,1.01,jak2_set2,fragments
1343,edge_5_10,5,10,-7.280159042358399,-9.366666666666646,1.753112050597686,1.7469622883639115,190.03,0.19,0.22,190.37,0.22,0.2,190.66,0.21,0.2,185.04,0.98,0.96,179.55,0.74,0.68,178.37,0.61,0.66,liga,fragments
1344,edge_9_10,9,10,-0.6694393615722654,-0.6999999999999886,0.4572482332111122,0.4885750229112736,86.32,0.15,0.16,86.41,0.2,0.17,85.94,0.16,0.16,86.22,0.35,0.49,84.67,0.39,0.53,85.68,0.38,0.48,liga,fragments
1345,edge_11_13,11,13,-6.652560638427735,-22.81666666666661,1.5056632659906777,1.5187585286272909,-544.31,0.47,0.9,-544.01,0.4,0.84,-544.33,0.47,0.95,-564.57,1.89,1.19,-569.17,2.04,2.03,-567.36,1.28,1.52,liga,fragments
1346,edge_9_11,9,11,-11.296799201965332,-15.799999999999995,1.8943331924089564,2.197507453199484,50.62,0.53,0.59,53.46,0.33,0.6,52.74,0.32,0.63,39.33,2.47,2.89,34.01,0.99,2.83,36.08,2.14,2.78,liga,fragments
1347,edge_12_13,12,13,-6.778079521179199,-7.853333333333296,1.3438325138799945,1.3704042278776585,-370.15,0.65,0.79,-372.81,0.49,0.61,-368.9,0.49,0.86,-376.67,0.54,0.56,-378.5,0.56,0.48,-380.25,0.5,0.48,liga,fragments
1348,edge_3_12,3,12,-12.635679920196534,-28.389999999999983,3.4377943084757794,55.35517449884028,-211.04,0.84,0.69,-214.7,0.64,0.87,-213.16,0.57,0.95,-234.35,1.24,98.5,-246.66,4.02,19.38,-243.06,0.94,128.22,liga,fragments
1349,edge_3_5,3,5,5.146320079803467,1.206666666666706,0.8412638732292317,0.8472240401512803,-190.4,0.18,0.18,-190.96,0.16,0.18,-190.83,0.19,0.19,-191.22,0.39,0.45,-187.92,0.48,0.6,-189.43,0.47,0.5,liga,fragments
1350,edge_3_7,3,7,3.263520877838135,-1.7700000000000102,0.3890232487703646,0.3911030955261418,-255.68,0.2,0.18,-255.92,0.17,0.17,-255.94,0.19,0.18,-257.28,0.31,0.37,-257.18,0.36,0.38,-258.39,0.28,0.26,liga,fragments
1351,edge_9_3,9,3,1.464399600982666,8.72666666666666,1.922436949176592,1.954128831140535,87.79,0.2,0.21,87.45,0.2,0.21,87.38,0.19,0.19,96.1,0.73,0.73,100.18,0.44,0.46,92.52,1.7,2.16,liga,fragments
1352,edge_4_6,4,6,5.020799201965332,1.5666666666666629,1.3812021591898958,1.3761101601289556,-74.0,0.24,0.32,-73.74,0.22,0.31,-73.77,0.21,0.3,-72.9,0.45,0.43,-74.77,0.3,0.3,-69.14,0.43,0.47,liga,fragments
1353,edge_4_8,4,8,2.8032803192138678,-2.1366666666666703,1.8219010434706056,1.838881683204826,37.95,0.27,0.48,37.92,0.3,0.49,33.5,0.24,0.22,34.99,0.91,0.95,31.31,0.63,0.74,36.66,0.67,0.74,liga,fragments
1354,edge_7_5,7,5,1.882799201965332,0.6966666666666654,0.3912410881481816,0.3836335490399817,59.58,0.18,0.18,59.93,0.18,0.16,60.17,0.16,0.18,60.22,0.61,0.57,61.09,0.43,0.43,60.46,0.4,0.38,liga,fragments
1355,edge_5_8,5,8,-4.309518882751465,-7.733333333333333,1.829292149008124,1.976625067473216,8.51,0.43,0.5,6.32,0.42,0.48,8.14,0.32,0.59,0.26,0.96,1.43,-3.74,0.47,1.26,3.25,1.0,1.76,liga,fragments
1356,edge_7_6,7,6,-0.2092007980346676,-1.5266666666666635,1.1915040191842718,1.1945434353218225,-41.24,0.19,0.19,-38.68,0.22,0.32,-41.69,0.17,0.19,-40.47,0.46,0.52,-41.61,0.38,0.35,-44.11,0.35,0.37,liga,fragments
1357,edge_11_10,11,10,2.1338409576416018,6.009999999999999,1.7742622298886368,1.8088917265481363,7.5,0.29,0.34,7.71,0.29,0.32,8.3,0.3,0.34,10.66,0.64,1.04,17.83,0.53,0.87,13.05,0.59,0.65,mcl1,fragments
1358,edge_5_10,5,10,4.184,-3.1599999999999966,0.4107223953973042,0.4106208908656437,121.05,0.29,0.29,121.46,0.26,0.27,120.92,0.28,0.29,118.33,0.43,0.46,117.6,0.54,0.52,118.02,0.6,0.62,mcl1,fragments
1359,edge_9_10,9,10,1.8409602394104003,2.9600000000000013,1.071424228960583,1.054117426512788,2.47,0.36,0.34,2.07,0.27,0.3,2.57,0.29,0.28,5.57,0.63,0.57,7.21,0.81,0.86,3.21,0.75,0.62,mcl1,fragments
1360,edge_11_8,11,8,-3.4308787231445312,4.386666666666665,2.5687690764432234,2.611791393077532,-8.18,0.34,0.32,-7.97,0.34,0.31,-8.34,0.29,0.33,-5.43,0.59,0.69,-8.13,0.67,1.04,2.23,0.58,1.1,mcl1,fragments
1361,edge_13_15,13 flipped,15,-0.4183996009826658,-6.056666666666658,1.8977934442884032,3.870246313612068,57.11,0.49,0.45,55.99,0.46,0.47,57.56,0.47,0.49,52.36,1.98,5.35,53.16,1.19,8.62,46.97,1.43,2.47,mcl1,fragments
1362,edge_7_13,7,13 flipped,2.8032803192138678,5.569999999999979,1.277716131988248,1.33613786446463,-98.82,0.34,0.35,-97.77,0.32,0.33,-98.97,0.31,0.29,-94.09,0.62,0.63,-94.68,0.54,0.57,-90.08,0.59,1.25,mcl1,fragments
1363,edge_13_8,13 flipped,8,-4.853439361572266,-7.569999999999993,0.8900859934001715,0.9797610943727112,98.54,0.27,0.26,98.36,0.26,0.3,98.24,0.3,0.31,88.98,0.57,0.65,91.23,0.85,1.5,92.22,0.56,0.48,mcl1,fragments
1364,edge_15_14,15,14,-1.255200798034668,4.303333333333342,3.009533309388288,5.082676788230693,-58.83,0.5,0.57,-57.56,0.47,0.48,-57.36,0.47,0.49,-58.87,1.81,2.32,-47.17,1.85,3.29,-54.8,1.35,11.68,mcl1,fragments
1365,edge_4_14,4,14,0.836799201965332,5.763333333333334,0.6511126717255049,0.6908148701331157,-0.37,0.24,0.26,-0.55,0.32,0.35,-0.79,0.25,0.29,3.89,0.66,0.86,5.95,0.35,0.36,5.74,0.65,0.68,mcl1,fragments
1366,edge_5_14,5,14,1.7991192817687989,2.7166666666666663,0.618839830858204,0.6717401508943783,-3.55,0.35,0.34,-2.91,0.32,0.3,-2.06,0.26,0.27,0.77,0.54,0.89,-0.39,0.57,0.53,-0.75,0.45,0.56,mcl1,fragments
1367,edge_9_15,9,15,0.7112803192138673,3.913333333333334,2.995030344845348,6.052093756152095,-65.77,0.4,0.43,-64.8,0.44,0.42,-65.6,0.38,0.42,-67.99,2.15,1.49,-56.22,1.13,13.82,-60.22,1.09,6.8,mcl1,fragments
1368,edge_5_2,5,2,2.970640159606934,-4.29,2.2866547681384857,2.304359557994339,7.39,0.31,0.29,6.47,0.33,0.3,7.16,0.28,0.31,-2.73,0.67,0.99,5.89,0.57,0.64,4.99,0.87,0.82,mcl1,fragments
1369,edge_2_8,2,8,-4.351359840393066,-2.9266666666666765,1.3231170624175626,1.3470050662694166,100.36,0.32,0.32,100.52,0.33,0.31,101.07,0.27,0.28,98.21,0.55,0.58,100.12,0.76,0.9,94.84,0.48,0.49,mcl1,fragments
1370,edge_3_5,3,5,1.464399600982666,9.076666666666668,0.6255973233835718,0.9159643733977773,-15.46,0.32,0.3,-15.35,0.3,0.32,-15.43,0.33,0.35,-6.83,0.84,1.24,-5.52,0.83,1.3,-6.66,0.91,1.75,mcl1,fragments
1371,edge_3_7,3,7,2.133838962554932,14.206666666666678,1.0612534482318892,1.10365640914913,98.82,0.28,0.3,98.57,0.28,0.31,99.09,0.33,0.32,111.38,0.9,1.06,112.59,1.11,1.25,115.13,0.69,0.81,mcl1,fragments
1372,edge_4_5,4,5,-0.9623200798034668,6.503333333333334,0.8344076458435444,0.8152945390895094,1.82,0.29,0.27,2.5,0.31,0.28,2.02,0.32,0.29,10.04,0.64,0.62,8.73,0.78,0.69,7.08,0.49,0.49,mcl1,fragments
1373,edge_ET_IPT,ET,IPT,-3.7237594413757327,-3.376666666666665,0.3821360210419113,0.3964281286149828,32.59,0.12,0.12,32.59,0.11,0.12,32.51,0.11,0.11,28.34,0.28,0.25,29.5,0.22,0.28,29.72,0.25,0.35,mup1,fragments
1374,edge_ET_PT,ET,PT,-5.188159042358398,-5.05,0.8432712759592567,0.8502978841712636,6.37,0.15,0.15,6.24,0.14,0.14,6.36,0.14,0.13,-0.73,0.26,0.24,2.04,0.24,0.4,2.51,0.24,0.29,mup1,fragments
1375,edge_IBT_PT,IBT,PT,3.7237614364624014,3.063333333333333,0.3937663393218941,0.4041209836733584,-0.75,0.15,0.2,-1.35,0.16,0.21,-0.61,0.19,0.19,2.34,0.33,0.34,1.47,0.25,0.32,2.67,0.27,0.22,mup1,fragments
1376,edge_IBT_SBT_S,IBT,SBT,2.8032803192138678,1.6199999999999974,0.902850941281194,0.924283573157198,36.98,0.14,0.15,37.11,0.14,0.15,36.75,0.13,0.12,37.48,0.37,0.53,37.51,0.38,0.52,40.71,0.35,0.45,mup1,fragments
1377,edge_MT_IPT,MT,IPT,-9.246640159606931,-8.590000000000018,0.5576109168684977,0.6001575293037223,71.66,0.15,0.16,71.77,0.13,0.14,71.73,0.15,0.15,62.76,0.58,0.59,62.33,0.35,0.44,64.3,0.37,0.64,mup1,fragments
1378,edge_PT_IPT,PT,IPT,1.464399600982666,1.583333333333332,0.7931656844226549,0.7948468453154478,26.4,0.22,0.22,26.02,0.2,0.2,26.43,0.19,0.19,29.32,0.37,0.34,26.15,0.28,0.45,28.13,0.31,0.37,mup1,fragments
1379,edge_PT_MT,PT,MT,10.7110397605896,13.169999999999996,0.3732954499114822,0.3603839508710517,-45.26,0.18,0.19,-45.51,0.19,0.22,-45.0,0.17,0.2,-32.0,0.37,0.38,-31.67,0.55,0.51,-32.59,0.39,0.29,mup1,fragments
1380,edge_PT_SBT_R,PT,SBT,-0.9204811172485352,0.856666666666662,1.0933580695818523,1.1147853849416722,37.18,0.13,0.2,38.43,0.16,0.15,37.8,0.12,0.12,40.14,0.27,0.31,39.71,0.37,0.6,36.13,0.14,0.29,mup1,fragments
1381,edge_PT_SBT_S,PT,SBT,-0.9204811172485352,-4.370000000000004,0.4951823551722088,0.499462588333091,37.77,0.11,0.12,38.09,0.13,0.14,37.8,0.14,0.13,33.57,0.28,0.23,34.48,0.2,0.23,32.5,0.13,0.2,mup1,fragments
1382,edge_SBT_S_SBT_R,SBT,SBT,0.0,0.1,0.1,0.1,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mup1,fragments
1383,edge_3_1_1W7H,3,1_1W7H,0.6276003990173339,-3.3100000000000023,0.926556676792862,0.9777737272379736,-329.7,0.27,0.31,-329.33,0.33,0.32,-329.88,0.29,0.32,-331.06,0.47,0.8,-334.63,0.64,0.64,-333.15,0.47,0.85,p38,fragments
1384,edge_4_1_1W7H,4,1_1W7H,6.108640159606935,11.42,0.8824574351819453,0.8960548469004019,-10.97,0.26,0.27,-10.7,0.24,0.25,-10.82,0.27,0.26,-0.23,0.51,0.68,2.58,0.5,0.37,-0.58,0.46,0.7,p38,fragments
1385,edge_5_1WBW_1_1W7H,5_1WBW,1_1W7H,8.368,7.89333333333333,0.5698610066625012,0.6527549233782264,-28.38,0.3,0.34,-28.03,0.36,0.35,-28.31,0.31,0.33,-20.2,0.65,0.66,-21.23,0.59,0.96,-19.61,0.65,0.76,p38,fragments
1386,edge_4_3,4,3,5.4810397605896,11.116666666666674,1.545346667441369,1.582214123711412,318.57,0.39,0.38,318.74,0.36,0.35,318.83,0.37,0.35,327.61,0.9,0.76,328.53,0.75,1.14,333.35,0.74,1.08,p38,fragments
1387,edge_3_6,3,6,-3.9747992019653324,-16.329999999999984,0.9298529820536942,1.1971591665493773,-221.39,0.39,0.4,-222.01,0.43,0.42,-221.33,0.37,0.39,-236.46,0.92,1.22,-237.92,1.08,2.33,-239.34,0.9,0.88,p38,fragments
1388,edge_4_5_1WBW,4,5_1WBW,-2.2593598403930666,0.2966666666666704,0.7442427418846252,0.7668718447062868,17.31,0.29,0.29,17.9,0.29,0.32,17.6,0.28,0.32,19.51,0.54,0.49,17.19,0.46,0.52,17.0,0.44,0.54,p38,fragments
1389,edge_4_6,4,6,1.5062405586242675,-3.820000000000008,1.2396460563971214,1.2376249578111997,83.58,0.62,0.49,81.8,0.6,0.64,83.64,0.48,0.43,79.6,0.83,1.0,77.11,1.34,1.3,80.85,0.96,0.99,p38,fragments
1390,edge_4_7,4,7,-3.7656003990173343,-9.163333333333329,4.059746452341337,4.62801078412809,62.2,0.68,0.78,64.86,0.85,0.71,61.54,0.43,0.69,55.56,0.86,3.87,60.87,1.64,1.67,44.68,1.09,6.08,p38,fragments
1391,edge_5_1WBW_7,5_1WBW,7,-1.5062405586242675,-3.783333333333331,3.421556645599421,4.574769961389555,59.68,0.96,0.9,57.82,0.66,0.79,59.66,0.74,0.7,47.59,2.41,7.11,58.14,1.41,2.66,60.08,1.54,6.47,p38,fragments
1392,edge_7_6,7,6,5.271840957641602,0.9499999999999992,1.0208668094879625,1.0496107405934736,17.03,0.41,0.38,18.47,0.53,0.47,18.43,0.39,0.45,17.14,0.92,0.98,20.43,0.62,0.78,19.21,0.83,0.93,p38,fragments
1393,edge_butyl_benzene,butyl benzene,benzene,6.276,5.633333333333334,1.3792132991442567,1.439050862095268,-12.37,0.35,0.38,-12.84,0.42,0.41,-13.34,0.38,0.41,-8.68,1.09,1.21,-4.18,0.69,0.95,-8.79,0.87,1.14,t4_lysozyme,fragments
1394,edge_benzene_m-xylene,benzene,m-xylene,1.8409602394104003,4.846666666666664,2.468409421637654,2.468628875975928,-23.92,0.12,0.11,-23.97,0.11,0.12,-23.99,0.13,0.11,-16.41,0.37,0.36,-15.8,0.4,0.51,-25.13,0.36,0.38,t4_lysozyme,fragments
1395,edge_methyl_benzene,methyl benzene,benzene,1.338880718231201,1.5599999999999987,0.2789166761700102,0.2842322187597913,11.73,0.07,0.07,11.55,0.08,0.08,11.87,0.07,0.07,13.65,0.17,0.19,12.7,0.23,0.31,13.48,0.19,0.17,t4_lysozyme,fragments
1396,edge_benzene_o-xylene,benzene,o-xylene,2.4685586433410647,4.22,0.6514510614979165,0.6564212892333547,-9.2,0.09,0.1,-9.26,0.1,0.1,-9.53,0.1,0.11,-4.69,0.38,0.45,-4.07,0.36,0.28,-6.57,0.34,0.38,t4_lysozyme,fragments
1397,edge_benzene_p-xylene,benzene,p-xylene,2.217518882751465,0.803333333333331,1.0111179095819922,1.05983308136717,-22.32,0.12,0.12,-22.23,0.1,0.12,-22.2,0.13,0.12,-19.1,0.72,1.04,-22.38,0.49,0.64,-22.86,0.31,0.48,t4_lysozyme,fragments
1398,edge_butyl_ethyl,butyl benzene,ethyl benzene,3.9329602394104,-0.0966666666666675,0.5113221229459437,0.5192385186737303,-16.56,0.29,0.3,-17.06,0.32,0.29,-16.95,0.29,0.27,-17.19,0.49,0.43,-16.0,0.33,0.43,-17.67,0.38,0.41,t4_lysozyme,fragments
1399,edge_butyl_isobutyl,butyl benzene,isobutyl benzene,0.9204791221618652,-1.0699999999999998,0.6864031480724275,0.704860204232061,-0.85,0.25,0.24,0.05,0.17,0.2,-1.54,0.2,0.21,-1.97,0.65,0.74,-0.78,0.37,0.42,-2.8,0.53,0.49,t4_lysozyme,fragments
1400,edge_butyl_meta,butyl benzene,meta methyl ethyl benzene,6.610719680786134,6.806666666666671,1.170001191896678,1.228078501815856,-28.47,0.28,0.3,-28.51,0.27,0.33,-28.62,0.3,0.33,-22.63,0.54,0.56,-19.03,0.54,1.19,-23.52,0.42,0.5,t4_lysozyme,fragments
1401,edge_butyl_methyl,butyl benzene,methyl benzene,4.937119281768799,0.7966666666666669,2.007584272461952,2.1457271152530244,-25.04,0.36,0.36,-24.79,0.26,0.35,-24.5,0.36,0.36,-21.27,1.15,1.67,-28.56,0.74,2.68,-22.11,1.1,1.1,t4_lysozyme,fragments
1402,edge_butyl_ortho,butyl benzene,ortho methyl ethyl benzene,8.911918483734134,3.886666666666669,0.4911977896725428,0.5046501403531265,-12.89,0.25,0.27,-12.27,0.26,0.29,-11.72,0.26,0.31,-8.13,0.46,0.51,-9.05,0.5,0.52,-8.04,0.46,0.46,t4_lysozyme,fragments
1403,edge_butyl_para,butyl benzene,para methyl ethyl benzene,5.355518882751465,-3.0266666666666677,0.8375598030731802,0.8370196270247535,-28.29,0.31,0.26,-28.22,0.33,0.3,-27.68,0.26,0.3,-32.69,0.36,0.49,-31.09,0.43,0.44,-29.49,0.53,0.52,t4_lysozyme,fragments
1404,edge_propyl_butyl,propyl benzene,butyl benzene,-0.627598403930664,3.8533333333333353,0.4398670533273868,0.4528389888690241,8.37,0.18,0.17,8.37,0.15,0.14,8.04,0.17,0.18,12.41,0.37,0.44,11.21,0.3,0.3,12.72,0.33,0.36,t4_lysozyme,fragments
1405,edge_ethyl_meta,ethyl benzene,meta methyl ethyl benzene,2.6777594413757324,4.620000000000001,0.2665949953565213,0.2729911638423113,-11.98,0.07,0.08,-11.94,0.07,0.08,-11.89,0.08,0.08,-7.56,0.21,0.25,-7.64,0.19,0.24,-6.75,0.22,0.2,t4_lysozyme,fragments
1406,edge_ortho_ethyl,ortho methyl ethyl benzene,ethyl benzene,-4.978958244323731,-3.380000000000001,0.3163569775527695,0.3220520267870964,-4.95,0.08,0.07,-5.11,0.08,0.08,-5.08,0.08,0.08,-9.06,0.22,0.32,-7.95,0.27,0.24,-8.27,0.27,0.3,t4_lysozyme,fragments
1407,edge_para_ethyl,para methyl ethyl benzene,ethyl benzene,-1.4225586433410644,2.6500000000000004,0.7014566469083702,0.6998610759680386,11.14,0.09,0.08,11.1,0.07,0.07,11.15,0.09,0.08,13.17,0.15,0.18,15.46,0.15,0.15,12.71,0.18,0.21,t4_lysozyme,fragments
1408,edge_propyl_ethyl,propyl benzene,ethyl benzene,3.3053618354797365,2.3500000000000014,0.4016695213476189,0.4022725257170298,-8.62,0.14,0.15,-8.7,0.16,0.15,-8.81,0.15,0.15,-5.45,0.16,0.17,-6.97,0.18,0.19,-6.66,0.16,0.14,t4_lysozyme,fragments
1409,edge_propyl_isobutyl,propyl benzene,isobutyl benzene,0.2928807182312009,3.663333333333333,0.4170069745146123,0.4186189230954086,6.43,0.14,0.22,6.27,0.18,0.19,6.57,0.17,0.18,10.99,0.22,0.22,9.49,0.22,0.26,9.78,0.24,0.25,t4_lysozyme,fragments
1410,edge_meta_m-xylene,meta methyl ethyl benzene,m-xylene,1.5062405586242675,6.863333333333333,0.2872749029746609,0.2830296836137947,-7.86,0.08,0.08,-7.98,0.08,0.08,-8.02,0.08,0.08,-0.83,0.22,0.23,-0.76,0.19,0.2,-1.68,0.28,0.24,t4_lysozyme,fragments
1411,edge_ortho_o-xylene,ortho methyl ethyl benzene,o-xylene,-0.1673598403930662,4.713333333333334,0.3273185309809806,0.3361265781265405,-10.25,0.1,0.1,-10.27,0.09,0.09,-10.37,0.09,0.09,-4.98,0.28,0.26,-5.67,0.32,0.36,-6.1,0.34,0.39,t4_lysozyme,fragments
1412,edge_para_p-xylene,para methyl ethyl benzene,p-xylene,3.138,9.216666666666669,0.273788767906319,0.2787197411928168,-7.22,0.08,0.08,-7.23,0.09,0.08,-7.12,0.09,0.09,2.35,0.15,0.13,1.41,0.18,0.21,2.32,0.14,0.13,t4_lysozyme,fragments
1413,edge_34_25,34,25,0.2092007980346676,4.1866666666666665,1.1213835519561068,1.1158804099244504,0,0,0,0,0,0,0,0,0,3.91,0.81,1.01,6.4,1.06,0.94,2.25,0.9,0.92,cdk2,charge_annihilation_set
1414,edge_39charg_25,39charg,25,-6.108640159606935,-8.863333333333333,1.34686943460076,2.336551708882621,0,0,0,0,0,0,0,0,0,-7.36,2.31,2.09,-10.55,2.13,1.55,-8.68,1.26,5.78,cdk2,charge_annihilation_set
1415,edge_39charg_34,39charg,34,-6.317840957641602,-15.523333333333332,2.7990936765714864,2.8009524201488856,0,0,0,0,0,0,0,0,0,-10.98,1.38,1.42,-21.87,1.3,1.96,-13.72,1.56,1.4,cdk2,charge_annihilation_set
1416,edge_17charg_18,17charg,18,1.9246401596069331,1.87,0.7382308759070217,0.7607485245428557,0,0,0,0,0,0,0,0,0,1.44,1.31,1.32,2.01,0.96,1.34,2.16,1.31,1.18,dlk,charge_annihilation_set
